"tract","Name","Household_Income_at_Age_35_rP_gP_pall"
1121011200,"Alpine, AL",26919
36005006000,"Bronx County, NY",26918
25025081200,"Jamaica Plain, Boston, MA",26917
4013116400,"South Mountain Village, Phoenix, AZ",26916
45085001100,"Sumter, SC",26916
36005007100,"Bronx County, NY",26913
12031017100,"Five Points, Jacksonville, FL",26912
12057013602,"Greater Palm River Point CDC, Tampa, FL",26911
18039002300,"Elkhart, IN",26910
32003002605,"Las Vegas, NV",26910
6073003901,"Logan Heights, San Diego, CA",26910
36005013100,"Bronx County, NY",26909
12031010900,"Northside, Jacksonville, FL",26909
11001009603,"Northeast Washington, Washington, DC",26909
25025080401,"Roxbury, Boston, MA",26905
39035183603,"Shaker Heights, OH",26901
4001945100,"Sanders, AZ",26900
4013113700,"Camelback East Village, Phoenix, AZ",26899
6065045604,"Thermal, CA",26899
24019970600,"Cambridge, MD",26897
6037540901,"South Los Angeles, Los Angeles, CA",26896
45013000200,"Beaufort, SC",26895
12033002200,"Aero Vista, Pensacola, FL",26895
48141002900,"Chamizal, El Paso, TX",26894
36005021302,"Bronx County, NY",26892
48245006300,"Port Arthur, TX",26891
6077001600,"Park, Stockton, CA",26889
27053009500,"Central, Minneapolis, MN",26888
21121930700,"Bryants Store, KY",26885
48469000301,"Victoria, TX",26885
28003950500,"Corinth, MS",26884
26163539300,"Detroit, MI",26884
8005007301,"Jewell Heights - Hoffman Heights, Aurora, CO",26881
13009970702,"Milledgeville, GA",26878
48113001504,"Old East Dallas, Dallas, TX",26875
47163042802,"Bristol, TN",26874
6037232500,"South Los Angeles, Los Angeles, CA",26874
17031460400,"South Chicago, Chicago, IL",26872
45027960801,"Summerton, SC",26871
17031242600,"Humboldt Park, Chicago, IL",26866
12099004402,"Lake Worth, FL",26866
6031001100,"Hanford, CA",26864
36005005001,"Bronx County, NY",26864
39151702500,"Canton, OH",26864
4019002501,"Tucson, AZ",26863
39035152701,"Euclid, OH",26860
26081004000,"Burton Heights, Grand Rapids, MI",26860
18089012400,"Gary, IN",26860
13089022008,"Clarkston, GA",26859
1101001600,"Highland Park, Montgomery, AL",26859
35029000600,"Deming, NM",26859
36061018200,"East Harlem, New York, NY",26855
36083040500,"Troy, NY",26854
35001004401,"South Atrisco, Albuquerque, NM",26853
45053950202,"Ridgeland, SC",26851
13121010510,"Union City, GA",26851
47029920200,"Newport, TN",26850
6037542800,"Compton, CA",26850
32003000523,"Las Vegas, NV",26844
5059020200,"Malvern, AR",26843
12055960300,"Avon Park, FL",26842
26065000800,"Lansing, MI",26841
26163546100,"Warrendale, Detroit, MI",26840
55079017400,"Forest Home Hills, Milwaukee, WI",26840
37067000200,"Winston-Salem, NC",26840
22055001100,"Lafayette, LA",26839
25013801401,"Bay, Springfield, MA",26838
51740212500,"Portsmouth, VA",26837
21189930100,"Booneville, KY",26836
48201332300,"South Side, Houston, TX",26835
51041100600,"Petersburg, VA",26835
27053008500,"Powderhorn, Minneapolis, MN",26834
29077000502,"West Central, Springfield, MO",26833
5035030600,"Proctor, AR",26831
6025012302,"Thermal, CA",26830
12081000604,"Bradenton, FL",26827
45079003100,"Midtown - Downtown, Columbia, SC",26826
51710006400,"Ingleside, Norfolk, VA",26826
39049004820,"Hilltop, Columbus, OH",26824
17097862700,"Waukegan, IL",26823
45079011800,"Hopkins, SC",26819
42073000600,"New Castle, PA",26819
34033022000,"Salem, NJ",26819
36005007700,"Bronx County, NY",26817
29155470400,"Caruthersville, MO",26816
32003001501,"Las Vegas, NV",26815
47037010402,"Madison, Nashville, TN",26812
39049009337,"Glenbrook, Columbus, OH",26811
37091950402,"Ahoskie, NC",26808
17031431200,"South Side, Chicago, IL",26807
37083930100,"Weldon, NC",26807
12011042700,"South Fort Lauderdale, Fort Lauderdale, FL",26806
36061022102,"Harlem, New York, NY",26806
18163002600,"Westside, Evansville, IN",26806
12117020901,"Sanford, FL",26806
17031070700,"Lincoln Park, Chicago, IL",26803
22071000613,"Tall Timbers - Brechtel, New Orleans, LA",26801
13121010516,"College Park, GA",26800
51710006501,"East Ocean View, Norfolk, VA",26799
48113007102,"Dallas, TX",26799
6019008302,"Mendota, CA",26797
37067003403,"Winston-Salem, NC",26796
37057061600,"Lexington, NC",26795
18097341100,"Indianapolis, IN",26791
6019002701,"Roosevelt, Fresno, CA",26791
6037542402,"Compton, CA",26790
28011950200,"Rosedale, MS",26789
12086005302,"East Little Havana, Miami, FL",26789
6067006500,"Del Paso Heights, Sacramento, CA",26785
55079001100,"Fairfield, Milwaukee, WI",26784
11001003301,"Bloomingdale, Washington, DC",26783
25013800900,"Liberty Heights, Springfield, MA",26783
37001020502,"Burlington, NC",26781
26099245000,"Mount Clemens, MI",26781
35001003733,"Hodgin, Albuquerque, NM",26779
40143009104,"Tulsa, OK",26779
12011060401,"Lauderhill, FL",26778
40109107303,"Central Oklahoma City, Oklahoma City, OK",26774
45019002702,"West Ashley, Charleston, SC",26774
12095017200,"Oakland, FL",26772
6037228710,"Central Alameda, Los Angeles, CA",26771
6037541300,"Compton, CA",26770
34031175302,"Passaic, NJ",26770
42101028100,"Logan/ Ogontz/ Fern Rock, Philadelphia, PA",26770
6037543000,"Compton, CA",26766
13139001003,"Gainesville, GA",26766
29189214300,"St. Louis, MO",26765
34039030400,"Elizabeth, NJ",26764
39099814100,"Belle Vista, Youngstown, OH",26763
6073004100,"Golden Hill, San Diego, CA",26762
42011002600,"Reading, PA",26762
6075023102,"Bayview, San Francisco, CA",26762
42045402400,"Darby, PA",26761
12057013604,"Tampa, FL",26760
48029171000,"Edgewood, San Antonio, TX",26759
47037013300,"Urbandale Nations, Nashville, TN",26757
48029130900,"East Side, San Antonio, TX",26757
28051950100,"Durant, MS",26756
12033003000,"Northwest Pensacola, Pensacola, FL",26755
48309000700,"Sanger-Heights, Waco, TX",26755
12011050308,"Lauderdale Lakes, FL",26754
1101002500,"Montgomery, AL",26754
36047034200,"Kings County, NY",26751
34013005200,"Upper Clinton Hill, Newark, NJ",26750
36081027200,"Queens County, NY",26748
32003000402,"Downtown, Las Vegas, NV",26748
26065000600,"Downtown, Lansing, MI",26747
42101017800,"North Philadelphia, Philadelphia, PA",26747
11001010400,"Southeast Washington, Washington, DC",26746
40109104600,"Central Oklahoma City, Oklahoma City, OK",26745
48201423100,"Braeburn, Houston, TX",26744
12131950400,"Ponce de Leon, FL",26744
45041001000,"Florence, SC",26743
6037209820,"Central LA, Los Angeles, CA",26742
34039039000,"Plainfield, NJ",26741
54039000800,"Charleston, WV",26739
29159480600,"Sedalia, MO",26738
27123033800,"Summit - University, Saint Paul, MN",26736
17031490400,"Roseland, Chicago, IL",26736
42077001800,"Old Allentown, Allentown, PA",26734
37021000600,"Chestnut Hills, Asheville, NC",26734
36005036700,"Bronx County, NY",26734
39035126100,"Euclid - Green, Cleveland, OH",26733
32031000202,"Reno, NV",26731
26161412300,"West Willow, Ypsilanti, MI",26728
34031180800,"Paterson, NJ",26726
12011030301,"Pompano Beach, FL",26725
48303002400,"Ballenger, Lubbock, TX",26722
17031835000,"Chicago Lawn, Chicago, IL",26722
6037239701,"South Los Angeles, Los Angeles, CA",26721
48029160100,"Inner West Side, San Antonio, TX",26721
12057013801,"Concerned Citizens of Gibsonton Area, Gibsonton, FL",26720
17031711200,"Auburn Gresham, Chicago, IL",26719
37183050400,"Downtown, Raleigh, NC",26718
37001020200,"Burlington, NC",26718
4017940008,"Kykotsmovi Village, AZ",26708
9003503700,"Upper Albany, Hartford, CT",26707
4019002604,"Amphi, Tucson, AZ",26707
48113009105,"Piedmont Addition, Dallas, TX",26707
36061023900,"Upper Manhattan, New York, NY",26706
5119004001,"Little Rock, AR",26704
39049008330,"Hilltop, Columbus, OH",26704
47157022130,"Whitehaven, Memphis, TN",26704
39093071400,"Elyria, OH",26703
36005024300,"Bronx County, NY",26702
39035105500,"Brooklyn Centre, Cleveland, OH",26701
39153508399,"Kenmore, Akron, OH",26701
53019940000,"Inchelium, WA",26697
42029305600,"Coatesville, PA",26697
35001001500,"Huning Highland Historic District, Albuquerque, NM",26696
4027011405,"Bienestar Estates, San Luis, AZ",26696
17031817101,"Bellwood, IL",26693
25025090200,"Dudley / Brunswick King, Boston, MA",26692
42011002300,"Reading, PA",26691
26163540400,"Detroit, MI",26690
51650010900,"Phoebus, Hampton, VA",26685
6037543202,"Compton, CA",26684
39049002750,"Eastmoor, Columbus, OH",26683
36047030100,"Kings County, NY",26683
48061013801,"Mitte Cultural District, Brownsville, TX",26683
36047113200,"Kings County, NY",26681
29021001200,"Saint Joseph, MO",26678
36005018302,"Bronx County, NY",26674
45051030102,"Longs, SC",26673
1119011600,"Cuba, AL",26670
24510200800,"Irvington, Baltimore, MD",26669
37141920501,"Atkinson, NC",26669
36015000100,"Elmira, NY",26668
28149950400,"Vicksburg, MS",26668
6037241120,"South Los Angeles, Los Angeles, CA",26667
48113011800,"Pleasant Grove, Dallas, TX",26666
16027020200,"Nampa, ID",26666
36065021000,"Utica, NY",26665
39035188103,"Warrensville Heights, OH",26665
36055008200,"Group 14621, Rochester, NY",26660
12117020101,"Sanford, FL",26660
37159050202,"Salisbury, NC",26660
26163517100,"Lafayette Park, Detroit, MI",26658
36047034000,"Kings County, NY",26656
21051950100,"Oneida, KY",26656
6019000400,"Roosevelt, Fresno, CA",26655
25025081700,"Roxbury, Boston, MA",26654
6037242300,"South Los Angeles, Los Angeles, CA",26652
45013000100,"Seabrook, SC",26650
48187210200,"Seguin, TX",26649
12103021900,"Historic Kenwood, Saint Petersburg, FL",26645
17031821402,"Calumet Park, IL",26643
27053005901,"Central Minneapolis, Minneapolis, MN",26643
29095002200,"East Side, Kansas City, MO",26642
4023966402,"Nogales, AZ",26641
45031011400,"Darlington, SC",26640
9003503100,"Asylum Hill, Hartford, CT",26640
26075000200,"Jackson, MI",26638
36063020500,"Niagara Falls, NY",26637
11001007809,"Northeast Washington, Washington, DC",26636
5119002002,"Wakefield, Little Rock, AR",26636
1087231700,"Tuskegee, AL",26634
10003015400,"Wilmington, DE",26634
6067006600,"North Sacramento, Sacramento, CA",26629
45067950800,"Gresham, SC",26629
6019007100,"Selma, CA",26626
36005002500,"Bronx County, NY",26623
36047110600,"Kings County, NY",26621
6065030503,"Eastside, Riverside, CA",26621
39061021602,"Mount Healthy, OH",26621
6037237500,"South Figueroa Corridor, Los Angeles, CA",26620
40109104900,"Central Oklahoma City, Oklahoma City, OK",26618
24033802106,"Suitland-Silver Hill, MD",26614
1101003100,"Montgomery, AL",26614
34013022900,"University Heights, Newark, NJ",26613
48201331500,"Southeast Houston, Houston, TX",26612
18003011303,"Fort Wayne, IN",26611
8101002100,"Bessemer, Pueblo, CO",26611
12057012002,"Tampa, FL",26610
4013061401,"Avondale Heights, Avondale, AZ",26610
37019020505,"Shallotte, NC",26610
12057010203,"Greater Thonotosassa, Thonotosassa, FL",26609
45033970200,"Dillon, SC",26607
1097005000,"Mobile, AL",26603
37157041200,"Reidsville, NC",26602
39023001000,"Springfield, OH",26602
42101017701,"North Philadelphia, Philadelphia, PA",26601
47065001400,"Highland Park, Chattanooga, TN",26599
39151700300,"Canton, OH",26598
13061960300,"Fort Gaines, GA",26597
53015001000,"Kelso, WA",26596
13297110400,"Monroe, GA",26596
42101024800,"East Germantown, Philadelphia, PA",26594
13063040308,"Forest Park, GA",26591
37195000802,"Wilson, NC",26591
24510230300,"South Baltimore, Baltimore, MD",26589
6071007407,"San Gorgonio, San Bernardino, CA",26588
17031241200,"West Town, Chicago, IL",26588
4001944902,"Ganado, AZ",26587
55101000400,"Racine, WI",26587
36005023704,"Bronx County, NY",26586
22051025201,"Terrytown, LA",26586
26163536200,"Detroit, MI",26585
29095002100,"East Blue Valley, Kansas City, MO",26582
4013116300,"South Mountain Village, Phoenix, AZ",26581
6037228900,"Central Alameda, Los Angeles, CA",26581
31055006101,"North Omaha, Omaha, NE",26581
6037542502,"Compton, CA",26579
36081044000,"Queens County, NY",26578
48113004800,"Oak Cliff, Dallas, TX",26578
13063040202,"Atlanta, GA",26577
32003002603,"University District, Las Vegas, NV",26577
12005001800,"Millville Holmes, Panama City, FL",26575
40109107216,"Central Oklahoma City, Oklahoma City, OK",26573
26163537600,"Detroit, MI",26573
22055000700,"Lafayette, LA",26573
48113001002,"Knox / Henderson, Dallas, TX",26572
36047048900,"Kings County, NY",26571
72111730300,"Penuelas, PR",26570
18035000500,"Muncie, IN",26570
36047028700,"Kings County, NY",26567
47037015804,"Nashville, TN",26567
22017023400,"Sunset Arcre, Garden Valley, Morningside, Shreveport, LA",26566
21067001900,"Lexington, KY",26565
24510261000,"Patterson Park, Baltimore, MD",26563
53053071806,"Lakewood, WA",26563
9011690500,"New London, CT",26563
39061011000,"Roselawn, Cincinnati, OH",26563
48113007820,"Vickery Meadow, Dallas, TX",26560
47075930500,"Stanton, TN",26560
36047111800,"Kings County, NY",26556
37155960600,"Lumberton, NC",26555
12101031808,"Spring Hill, FL",26555
13215003301,"Columbus, GA",26555
36005016500,"Bronx County, NY",26551
28011950701,"Cleveland, MS",26550
17019000901,"Champaign, IL",26549
45089970501,"Kingstree, SC",26549
12097043201,"Saint Cloud, FL",26548
26163523400,"Mexicantown - Southwest Detroit, Detroit, MI",26546
45089970700,"Greeleyville, SC",26545
26163579500,"Ecorse, MI",26544
4019002400,"Wakefield, Tucson, AZ",26543
17031611100,"Back of the Yards, Chicago, IL",26541
42049001400,"Erie, PA",26541
37119005916,"Yorkmount, Charlotte, NC",26539
11001007903,"Kingman Park, Washington, DC",26539
36055008100,"Group 14621, Rochester, NY",26538
48029170401,"Inner West Side, San Antonio, TX",26538
17143001600,"Peoria, IL",26535
12086011101,"Homestead, FL",26535
26163542100,"Detroit, MI",26534
41051003601,"Northeast Portland, Portland, OR",26534
26163525600,"Detroit, MI",26533
28043950400,"Grenada, MS",26532
6037239801,"South Los Angeles, Los Angeles, CA",26531
6037540902,"South Los Angeles, Los Angeles, CA",26527
45011970200,"Blackville, SC",26526
48485011100,"Wichita Falls, TX",26526
26049002600,"Flint, MI",26524
42003512900,"Braddock, PA",26524
4013113203,"Central City, Phoenix, AZ",26522
48113007804,"Dallas, TX",26521
47113000600,"Jackson, TN",26520
39099801000,"Lansingville, Youngstown, OH",26520
30111000300,"South Side, Billings, MT",26519
55079002100,"Old North Milwaukee, Milwaukee, WI",26517
28059041500,"Moss Point, MS",26514
11001004400,"Northwest Washington, Washington, DC",26514
48201422401,"Southwest Houston, Houston, TX",26513
29189215900,"University City, MO",26512
19193001500,"Sioux City, IA",26510
37117970600,"Robersonville, NC",26509
34025805600,"Long Branch, NJ",26509
48453002310,"Carson Creek, Del Valle, TX",26508
29095001800,"Northeast Kansas City, Kansas City, MO",26507
54011000900,"Huntington, WV",26506
18097330806,"Indianapolis, IN",26503
6001401000,"Longfellow, Oakland, CA",26502
48453002201,"Las Cimas, Austin, TX",26502
48201231300,"East Houston, Houston, TX",26501
48181002000,"Sherman, TX",26499
12103028300,"Gulfport, FL",26497
13193000100,"Marshallville, GA",26496
12083000402,"Fort McCoy, FL",26494
26163525700,"Detroit, MI",26493
21145030100,"Paducah, KY",26492
36047044900,"Kings County, NY",26488
6019006502,"Orange Cove, CA",26488
51730810900,"Petersburg, VA",26488
48453002107,"East MLK, Austin, TX",26488
22071000604,"Behrman, New Orleans, LA",26487
26163524500,"Oakwood Heights, Detroit, MI",26486
48201331601,"South Acres/ Crestmont Park, Houston, TX",26485
17031827200,"Phoenix, IL",26485
47079969400,"Paris, TN",26482
45089970801,"Salters, SC",26481
6065049500,"Indio, CA",26479
34031175200,"Passaic, NJ",26474
48113004700,"Oak Cliff, Dallas, TX",26473
18097357000,"Bates-Hendricks, Indianapolis, IN",26472
40143007608,"South Peoria, Tulsa, OK",26470
36029004401,"Kensington, Buffalo, NY",26470
12057013912,"Riverview, FL",26469
48201532001,"Greater Inwood, Houston, TX",26467
1097000903,"Leinkauf, Mobile, AL",26467
41051003302,"Northeast Portland, Portland, OR",26467
28075010700,"Meridian, MS",26467
40143008800,"West O'Main, Tulsa, OK",26465
26163525800,"Detroit, MI",26465
36005021501,"Bronx County, NY",26464
6073004800,"Grant Hill, San Diego, CA",26462
36081097204,"Queens County, NY",26461
8101000800,"East Side, Pueblo, CO",26460
48113017605,"Riverway Estates/Bruton Terrace, Dallas, TX",26460
19163010600,"Davenport, IA",26456
29510117200,"Shaw, St. Louis, MO",26455
37119005401,"Hamilton Circle, Charlotte, NC",26455
39035103800,"Ohio City, Cleveland, OH",26455
48061014001,"Brownsville, TX",26454
37153970600,"Rockingham, NC",26453
39095002000,"Toledo, OH",26451
21193970700,"Scuddy, KY",26450
6037542401,"Compton, CA",26449
1055001600,"Gadsden, AL",26447
48423000300,"Tyler, TX",26446
39061007800,"Northside, Cincinnati, OH",26446
45083020701,"Park Hills, Spartanburg, SC",26444
36081018401,"Queens County, NY",26443
37071030902,"Dallas, NC",26442
34001012200,"Pleasantville, NJ",26441
18003002100,"Michigan Avenue, Fort Wayne, IN",26436
29189215700,"University City, MO",26436
6037540700,"South Los Angeles, Los Angeles, CA",26431
4013113502,"Central City, Phoenix, AZ",26431
6037602505,"Hawthorne, CA",26431
36005007900,"Bronx County, NY",26429
37141920204,"Maple Hill, NC",26428
12086009501,"Miami, FL",26426
42101024400,"Germantown, Philadelphia, PA",26423
5035030302,"West Memphis, AR",26423
39095004200,"Southside, Toledo, OH",26422
32003000528,"Las Vegas, NV",26422
39155921100,"Warren, OH",26420
48355001100,"Central City, Corpus Christi, TX",26420
48167724500,"Galveston, TX",26419
35035000100,"Alamogordo, NM",26418
6037543201,"Compton, CA",26415
1087232200,"Shorter, AL",26411
29077000501,"West Central, Springfield, MO",26407
13089021414,"Atlanta, GA",26406
9009142300,"Fair Haven, New Haven, CT",26404
36047026700,"Kings County, NY",26402
36005036501,"Bronx County, NY",26402
12086010801,"Homestead, FL",26401
4013060902,"Downtown, El Mirage, AZ",26400
9003501700,"Clay Arsenal, Hartford, CT",26400
1011952200,"Union Springs, AL",26398
6001410300,"Cox, Oakland, CA",26397
28049003400,"Alta Woods, Jackson, MS",26396
5139951000,"El Dorado, AR",26394
18097357600,"Bean Creek, Indianapolis, IN",26394
13133950200,"Union Point, GA",26394
37081011602,"Hunter Hills, Greensboro, NC",26393
5035030702,"Marion, AR",26393
29077000600,"Grant Beach, Springfield, MO",26393
37179020404,"Monroe, NC",26392
1087232000,"Tuskegee, AL",26391
